id,screen_name,name,created_at,full_text,heure,longueur_texte,nombre_mots_cle,Catégorie,Inconfort,Urgence,Sentiment
343,argeuhTTH,Camembert,2024-11-21 13:06:25+00:00,@ENGIEgroup bonjour.\nQuel est le prix TTC tout compris du kWh sur le contrat Électrique référence 1 an? Votre hotline n’a pas la réponse à cette question,13:06:25,154,1,Pannes et urgences,100.0,True,Négatif
344,JeanJerome13127,pirouette cacahouète,2024-11-21 20:46:10+00:00,Salut @ENGIEgroup cela fait presque 2 ans que j’attends mon chèque énergie d’un montant de 123€ . Un coup c’est le mauvais nom l’autre fois la mauvaise la prochaine fois ça sera quoi ? Personne décède ????? Lundi avocat contacter. @gouvernementFR,20:46:10,246,1,Problèmes de facturation,90.0,True,Négatif
345,lfram62,ʇɐɯɐW,2024-11-21 20:52:22+00:00,"Sont marrants chez @ENGIEpartFR, je fais tout pour baisser ma conso, ils me remboursent même du trop perçu et ils me balancent +20e sur mes prochaines mensualisations, je pense que je vais aller voir ailleurs",20:52:22,208,0,Pannes et urgences,100.0,True,Négatif
346,civkillerr,Antoine dcz,2024-11-22 14:16:39+00:00,"🚨Engie me doit 300€ depuis 4 mois !🚨\nJ'ai résilié le 2 juillet, mais ils me prélèvent 59€ chaque mois et ne me remboursent pas. Après 1H45 d'appel, les conseillers m'ont raccroché au nez ! 😡\nC'est inacceptable ! Comment récupérer mon argent ? @ENGIEgroup @ENGIEpartFR #abus",14:16:39,275,3,Problèmes de facturation,90.0,True,Négatif
347,Aerarium20,Aerarium,2024-11-22 16:04:22+00:00,Piombu ! ⁦@ENGIEpartFR⁩ : vous ne voulez pas un rein en plus ??? https://t.co/QCoZjWfjMm,16:04:22,88,1,,,,
348,jvde290,🚶🏻‍♀️🚶🏻,2024-11-23 05:46:33+00:00,"J’ai ultra mal dormis et vous savez pk ? Psk hier j’ai reçu un mail de @ENGIEpartFR augmentant ma facture de 120€ oui oui 120€, je suis passé de 55 à 170€ CENT SOIXANTE DIX EURO \npour un studio de 30m2 170€ \nJe paye l’électricité de la ville ouuuu? \n170€",05:46:33,257,0,Problèmes de facturation,90.0,True,Négatif
349,fabricenoel13,PapillonFab,2024-11-24 07:17:01+00:00,"@ENGIEgroup Tiens, @ENGIEpartFR lors de l'augmentation d'un contrat par tacite reconduction, la loi vs contraint à annoncer l'augmentation un mois avant le fin du contrat afin que celui-ci puisse être dénoncé...\n\nPourquoi ne le faites vous pas ???\n\nEscrocs",07:17:01,260,2,Problèmes de facturation,90.0,True,Négatif
350,Grimminette,le nom ne peut pas être vide,2024-11-25 14:44:24+00:00,"Quand ça fait un mois et demi que tu fais des demandes à @ENGIEgroup pour une intervention à domicile pour un changement de câble car je peux rien brancher en 32ampères (dont le four) et que @enedis ne fait rien de son côté pour intervenir, c’est une honte au prix que je paye.",14:44:24,277,3,Problèmes de facturation,90.0,True,Négatif
351,GBeuzelin,Guillaume Beuzelin,2024-11-26 07:30:26+00:00,"8h05, une voiture @ENGIEgroup est à 2 doigts de reverser 2 cyclistes boulevard Pasteur. L'automobiliste semble agressif. Je prends sa plaque en photo, il arrête sa voiture et commence à me suivre dans la rue, avant de me toucher. Une journée tristement banale :/ #paris #Velo",07:30:26,275,0,Problèmes de facturation,90.0,True,Négatif
352,QonDuichotte,Don Quichotte III,2024-11-26 17:58:15+00:00,Le gaz étant déjà haussier (j’ai baissé ma consommation de 28% et ma facture de gaz a augmenté de 12% chez @ENGIEpartFR)\nBarnier enculé.,17:58:15,137,0,Problèmes de facturation,90.0,True,Négatif
353,BamBa__Dieng,BKD,2024-11-26 22:06:50+00:00,On peut parler des factures d’ @ENGIEpartFR  ?? Il commence à abuser vraiment de la bail ptdrr,22:06:50,94,0,Problèmes de facturation,90.0,True,Négatif
354,damien_desprez,Dams,2024-11-27 14:32:38+00:00,"Un contrat chez @ENGIEpartFR @ENGIEgroup avec home services. Depuis 3 semaines , ma mère de 80 ans n’a plus de chauffage chez elle et le froid est déjà là. Après le passage du technicien, aucune réponse par mail ni par téléphone ! Besoin d’aide !!",14:32:38,247,1,Service client injoignable,90.0,False,Négatif
355,LucienneSnadly,Lux,2024-12-02 06:38:29+00:00,@ENGIEpartFR mp envoyé ! Thx pour la réponse ! \nBonne journée,06:38:29,62,0,,,,
356,fab4375_2e,🍉乂✍ChatNoir✍乂🍉,2024-12-02 10:57:36+00:00,"@ENGIEgroup \nAlors quand vous devez de l'argent vous nous faites la misère, quand on vous doit c'est huissiers....\n1.002 €  !!!!  Rendez nous l'argent et pas la peine de chercher des fausses excuses sinon bye bye baby. \nInflation = Adaptation point barre.",10:57:36,258,1,Problèmes de facturation,90.0,True,Négatif
357,AnquezDamien,judas,2024-12-02 12:01:56+00:00,quel enfer @ENGIEpartFR qd on déménage mdr jv pt une durite,12:01:56,59,0,,,,
358,LittleNalia,❤NALYA❤,2024-12-02 12:34:05+00:00,Je ne comprends pas comment ma conso de gaz a pu📈 alors que mes habitudes de conso  n'ont pas changé entre septembre (22kw)et mtn (3800kw) clairement je me pèle le cul pour ne pas avoir 1800€ de régul mais c'est inutile @ENGIEpartFR @ENGIEgroup  vous auriez une explication svp,12:34:05,277,1,Problèmes de facturation,90.0,True,Négatif
359,mejnour94,Elipe,2024-12-03 17:40:25+00:00,"@ENGIEgroup @FondationEngie Vous pouvez nous expliquer pourquoi on paye parfois plus cher d’abonnement que de consommation ???!!!\n\nPour payer le salaire de la Mc Gregore, la PDG pistonnée d’Engie, qui se gave…3 000 000€ par an ???\n\nQu’est ce qui justifie ce salaire scandaleux ???",17:40:25,284,0,Problèmes de facturation,90.0,True,Négatif
360,MikaTena,Mika Tena,2024-12-03 19:51:57+00:00,@ENGIEpartFR \nUne catastrophe…\nJuste là pour récupérer l’argent.\nAucun respect du consommateur.,19:51:57,98,0,,,,
361,heritage_mel,Heritage,2024-12-05 07:04:04+00:00,@ENGIEpartFR Vous me décevez... https://t.co/jAstQejB5F,07:04:04,55,0,,,,
362,herine_aem,إرينة 🌹,2024-12-06 10:38:41+00:00,@ENGIEpartFR vos techniciens se perdent en route ? Ça fait UN MOIS que je vous cours après pour avoir une chaleur décente dans mon domicile. UN MOIS. C’est scandaleux.,10:38:41,167,2,Problèmes de facturation,90.0,True,Négatif
363,K616670984,K6,2024-12-06 19:57:18+00:00,"Cher @CaronAymericoff. J'habite votre circonscription\n @ENGIEpartFR me dde 1 régul de 900e, pretend que mes conso ont été multipliées par 5 par rapport à l'année précédente (prtt mes habitudes n'ont pas changé) et ils veulent me faire payer 276€/mois (pr un studio de 23m2)",19:57:18,274,2,Problèmes de facturation,90.0,True,Négatif
364,Tarkk__,Tark,2024-12-08 10:35:25+00:00,"@ENGIEpartFR  qui me propose un défi en ne dépassant pas 2,81 kWh alors qu'ils savent très bien que c'est inatteignable 🙃\nMême quand je n'avais pas encore allumé le chauffage j'étais à 7 kWh en moyenne. À moins d'être au gaz sur tout, 2,81 kWh d'électricité ce n'est pas possible https://t.co/E3Z8MicR4d",10:35:25,304,1,,,,
365,Marierohaut,Marie de Vimal,2024-12-09 07:48:44+00:00,@ENGIEgroup @ENGIEpartFR service client déplorable …. Plus de 10 jours sans chauffage avec un nourrisson dans un appartement parisien et pas de solution trouvée ? Comment est-ce possible ?  #irresponsables #interventiondurgence,07:48:44,227,2,Service client injoignable,90.0,False,Négatif
366,typhlrs,Typh,2024-12-09 08:49:59+00:00,"@ENGIEgroup vous la, vous commencez à me fanez le cul",08:49:59,53,0,,,,
367,twitonyo1,twitonyo,2024-12-09 11:42:22+00:00,On aime @ENGIEpartFR et ses calculs douteux pour des hausses avant Noël. 4ans sans rien changer. Mais « ma conso augmente » trop fort,11:42:22,133,1,Problèmes de facturation,90.0,True,Négatif
368,mossane_trotro,Mossane,2024-12-09 14:58:27+00:00,"@ENGIEgroup c'est le fournisseur qui vous prélève ce qu'il veut, quand il veut ! Actuellement, mon chauffage est coupé, il fait 10°c chez moi, 7/8 en plein hiver. Si vous êtes chez eux, fuyez. https://t.co/Hh2UdEuRHf",14:58:27,216,1,Problèmes de facturation,90.0,True,Négatif
369,ZTatane,Zizou-Christ,2024-12-10 12:00:40+00:00,@ENGIEpartFR J'en chies avec @engie,12:00:40,35,0,Problèmes avec l’application,80.0,False,Négatif
370,Voldemor880230,Voldemor,2024-12-10 13:11:38+00:00,@ENGIEpartFR Votre service en ligne pour payer les factures ne fonctionne pas !! Vous viendrez pas vous plaindre qu’on ce vous paye pas !,13:11:38,137,2,Service client injoignable,90.0,False,Négatif
371,romuald_08,Romu l'ardennais 🐗🐗,2024-12-11 21:38:38+00:00,Sans eau chaude sanitaire depuis plus d’une semaine dans la résidence et personne ne réagit chez #foncia et @ENGIEgroup @ENGIEpartFR !! Un an que dure le problème récurrent de la chaudière ! 40 logements sans eau chaude !! Que faire ? Cc @RVM_Radio @carolegamelin @CPVA,21:38:38,269,2,Problèmes de facturation,90.0,True,Négatif
372,Ahcyem,Ahcyem,2024-12-12 13:22:25+00:00,"@ENGIEgroup \n\nMerci pour cette étique de groupe à toute épreuve 🤓\n\nJe regarde ma consommation électrique depuis le début de l’année, elle est annoncée à 769 euro. je dois déménager alors j’annule mon contrat et surprise on m’annonce une facture de 1016 euro en période de Noël https://t.co/jq4OhARPYT",13:22:25,304,1,Problèmes de facturation,90.0,True,Négatif
373,benemmabug,M-A,2024-12-13 10:06:13+00:00,"@ENGIEpartFR depuis mars 2024, on me demande de régler une facture que j’ai payé en octobre 2023 (copie de mon compte pour preuve) je suis mise en demeure depuis la semaine dernière et personne pour me confirmer l’annulation de cette mise en demeure. Je fais quoi moi???",10:06:13,270,1,Problèmes de facturation,90.0,True,Négatif
374,ENGIEgems,ENGIE Global Energy Management & Sales,2024-12-16 07:57:00+00:00,"@ENGIEgroup has signed a 10-year Power Purchase Agreement with Altano Energy for the Dama de Baza wind project, a 40.5 MW wind farm in Granada, #Spain. This partnership supports a stable, #renewableenergy supply, advancing Spain's path to carbon neutrality.\n\n#Energy #Sustainable https://t.co/8YgqBHbPok",07:57:00,305,0,Problèmes de facturation,90.0,True,Négatif
375,Krole31,K-ᖇOᒪᗴ de Toulouse,2024-12-16 15:21:03+00:00,"Dites moi @ENGIEpartFR c’est quoi cette augmentation x 3 de l’abonnement gaz pour 2025, doublée d’une baisse de la plage de consommation KwH ?\n\nJe vais mettre un barbecue au milieu de mon salon si ça continu https://t.co/1ikRpX5Lxt",15:21:03,233,0,Problèmes de facturation,90.0,True,Négatif
376,HypathieBlog,Hypathie,2024-12-17 10:48:38+00:00,"Toujours pas de chauffage ni d'eau chaude à Rennes, la ville où il fait teeeellement bon vivre ! C'est loooooong  @ENGIEgroup @metropolerennes",10:48:38,142,2,Problèmes de facturation,90.0,True,Négatif
377,cavasesavoir2,Et ça…,2024-12-17 14:35:41+00:00,"@ENGIEgems @ENGIEgroup Merci @ENGIEgroup de nous laisser dormir dans un appartement froid dans la ville de Rennes, sans eau chaude ni chauffage pendant 24h en plein milieu du mois de Décembre! Nous tombons malades grâce à vous! On est en 2024 j’ai pas le souvenir d’avoir eu autant de coupures!",14:35:41,294,2,Problèmes de facturation,90.0,True,Négatif
378,marick76,Ms,2024-12-18 16:19:41+00:00,"@ENGIEpartFR on est déjà dépassé par la maladie, des factures énormes et en plus on se fait engueuler.🤬",16:19:41,103,1,Problèmes de facturation,90.0,True,Négatif
379,chickenboubou94,Chickenboubou94Ⓜ️,2024-12-20 10:57:59+00:00,@mbompard Maintenant je paye plus cher quand je ne suis pas à mon domicile que quand je vie dedans c’est pas le monde à l’envers. Après on parle d’économie d’énergie ? @ENGIEpartFR @ENGIEpartFR @UFCquechoisir @SignalConso @SandozProd https://t.co/F2qv2JYyXe,10:57:59,257,1,Problèmes de facturation,90.0,True,Négatif
380,Gooner10076,Jon Slater,2024-12-23 07:39:27+00:00,"@ENGIEpartFR Bonjour, j'ai essayé deux fois de changer le numéro de téléphone associé à mon compte. Aucune des deux fois, les gens du service client ne savent pas comment faire. Ils disent que le numéro a été modifié mais cela ne fonctionne pas. Que dois-je faire ?",07:39:27,265,2,Service client injoignable,90.0,False,Négatif
381,Y2Jejay,Jejay !,2024-12-24 09:35:37+00:00,Pas merci à @ENGIEpartFR qui refuse de décaller mon prelévement de facture d'une seule de putain de journée !  Me mettre de mauvaise humeur ce jour là vous n'auriez pas du !,09:35:37,173,1,Problèmes de facturation,90.0,True,Négatif
382,couverdure,estelle,2024-12-26 09:19:10+00:00,"@ENGIEpartFR Pourquoi n'y a-t-il aucune archive des précédents contrats résiliés ? Rien n'est récupérable dans les mails reçus précédemment, il n'y a que des liens qui redirigent vers votre site où tout a été supprimé ??",09:19:10,220,1,Problèmes de facturation,90.0,True,Négatif
383,guichvero,💖 la rebelle,2024-12-28 09:23:22+00:00,"@ENGIEpartFR @FermesdAvenir Mail envoyé, mais il me faudra attendre lundi pour une réponse. En attendant, pas de chauffage et un technicien venu hier qui avait l'air d'une poule ayant trouvé un couteau. La prochaine fois, envoyez de vrais pro, pas le stagiaire de permanence...",09:23:22,277,1,Problèmes de facturation,90.0,True,Négatif
384,AmethysteK,Amethyste Kyle,2024-12-30 05:27:52+00:00,@ENGIEpartFR il faut m’expliquer COMMENT ma consommation peut avoir augmenté de 42% par rapport à l’an dernier en étant pas chez moi et en utilisant quasiment que des objet en piles et en ne cuisinant quasiment pas! Pour ne parler que de l’estimation que je viens d’avoir #Voleurs,05:27:52,280,1,Problèmes de facturation,90.0,True,Négatif
385,DecosterMayane,myn-dcst,2025-01-01 10:38:30+00:00,Est-ce qu’il y aurais quelqu’un qui pourrais m’aider avec @ENGIEpartFR car je vais faire un meurtre 😡😩,10:38:30,102,0,Problèmes avec l’application,80.0,False,Négatif
386,Mariie_Chantale,Marie Chantal 🔻,2025-01-02 09:51:21+00:00,"Et bonne année, je paie 220 par mois d élec et gaz et  j'ai une régul de ce montant, je suis solo avec mes enfants ont se chauffe à 19, pas de console ni ordi @ENGIEpartFR  vous me dites de voir une assistante sociale https://t.co/8DJ7pFQ0HO",09:51:21,241,2,Problèmes avec l’application,80.0,False,Négatif
387,hugo_prproj,obny_,2025-01-02 11:28:44+00:00,"@ENGIEgroup @ENGIEpartFR qui me fait un contrat pour ma maison, mais une fois que j’ai pas d’électricité enfaite je peux pas passer par Engie, donc je suis bloqué un 2 janvier (10c) sans électricité avec des congels pleins et un bébé de 5 mois qui peux pas manger 🤡🤡",11:28:44,266,3,Problèmes avec l’application,80.0,False,Négatif
388,Indebrouck,Izmn 🍃🪺🌿🌳🕊️🪔,2025-01-06 08:06:15+00:00,@ENGIEpartFR @ENGIEgroup contrat entretien chaudière. Rdv reporté 3 fois sans concertation en 6 mois...tjrs pas de RDV effectué. Confirmation par SMS hier pour ce matin...et mail à 7h30 qui annule!! Vous croyez qu.on peut se libérer comme ça ? Qd on veut ? C'est qui les clients?,08:06:15,279,2,Service client injoignable,90.0,False,Négatif
389,PrSamyleiev,Samyleiev,2025-01-06 14:14:31+00:00,"Faites des efforts sur la consommation....avec cette baisse là ma facture AUGMENTE . Mieux encore, après avoir diminué de 30% ma conso, je reçoit un mail me conseillant d'augmenter  ma mensualité de  20% pour m'adapter à ma conso! Merci et bravo @ENGIEpartFR   @Ecologie_Gouv ! https://t.co/eX4qzqBHav",14:14:31,301,0,Problèmes avec l’application,80.0,False,Négatif
390,sebaastr,seb,2025-01-06 18:05:52+00:00,@ENGIEpartFR hello la team . Bonne année et merci encore pour vos services : 9 jours sans eau chaude après 20’coups fil et pas de soluce . Merci,18:05:52,144,1,Service client injoignable,90.0,False,Négatif
391,rb12476300,Rickenbacker Ric,2025-01-07 08:17:14+00:00,@ENGIEpartFR \nJ’habite en Savoie. Je souhaite m’adresser à une agence ENGIE. Y a-t-il une liste des adresses disponible ou bien simplement l’adresse de référence sur la région. Merci,08:17:14,183,0,Problèmes de facturation,90.0,True,Négatif
392,1_juste_hisse,1justice,2025-01-07 13:00:29+00:00,@ENGIEpartFR @ENGIEgroup vous trouvez normal de payer 200 euros en plus en 1 mois sachant que j'ai baissé ma consommation ? Merci d'employer des conseillers avec une morale et pas une qui me menace parce que je change de fournisseur #gaz #électricité #tarif2025,13:00:29,261,2,Problèmes avec l’application,80.0,False,Négatif
393,FouratiJerbi,Sonia jerbi fourati,2025-01-08 14:42:09+00:00,Assignation au voile \nAssignation à résidence ( forcément elle bosse pas la voilée elle est en train de préparer le couscous du barbu ) \nAssignation au look du 7 éme siècle \n@SoMabrouk @MedjbeurM @ZohraBitan vous en pensez quoi de @ENGIEgroup ?\nInclusif ou raciste ? https://t.co/kavaAyABWv,14:42:09,294,1,Problèmes de facturation,90.0,True,Négatif
394,MissElerinna,𝓔𝓵𝓮𝓷𝓪  🎂🎁 J-29,2025-01-09 18:08:01+00:00,Bonjour @ENGIEpartFR est il possible d'échanger par mp s'il vous plaît ? Ça fait depuis le mois d'août que j'ai accepté votre devis et rien n'a bougé malgré les relances téléphoniques... pour quelque chose à faire en urgence ça commence à faire long.,18:08:01,250,4,Problèmes de facturation,90.0,True,Négatif
395,Griselidice,🌻Griselidice 🐈‍⬛,2025-01-10 09:30:30+00:00,"@ENGIEpartFR Dites-moi @ENGIEpartFR que faites vous avec notre argent ? Abonnements gaz et électricité résiliés depuis le 10/12/24, remboursement prévu le 24/12/24 et maintenant prévu par chèque le 13/01 ! \nC’est pas du foutage de gueule ça ! 🤬",09:30:30,245,2,Problèmes avec l’application,80.0,False,Négatif
396,walidGSM,Deacon Frost,2025-01-12 11:48:15+00:00,@ENGIEpartFR @maison_travaux J'ai fait un contrat depuis lundi et jusqu'à maintenant il est pas active et en plus dans le site web d'Engie le traitement de dossier sous 24h PTDR..,11:48:15,179,3,Problèmes de facturation,90.0,True,Négatif
397,alex_lenoir,Alexandre Lenoir 🦋 🇫🇷🇪🇺🇺🇦,2025-01-14 07:55:12+00:00,"Tentative d'hameçonnage usurpant @ENGIEpartFR @ENGIEnewsroom avec une promesse de remboursement. Mais le pétard est mouillé, le site cible est innaccessible. Ayez l'œil quand même : l'email d'accroche est très bien fait. https://t.co/he09CzuqMz",07:55:12,244,1,Problèmes avec l’application,80.0,False,Négatif
398,ClaraBoile44334,Clara Boileau,2025-01-15 17:37:01+00:00,"Mes parents ont plus de 70 ans, ils se retrouvent ce soir sans eau chaude et sans  chauffage, et vous n'intervenez pas en urgence !!! Sérieusement, et vous proclamez meilleur service client ?! Et s'ils tombent malades, vous les soignez ?!!\n@ENGIEpartFR\n@jpclamadieu\n@cathmacgregor https://t.co/HX77Xh1y2x",17:37:01,307,2,Service client injoignable,90.0,False,Négatif
399,Alrianne_0,Jeremy Desvallees,2025-01-18 10:51:34+00:00,"@ENGIEpartFR \nBonjour, on a un gros problème de contrat et de mauvais pdl pouvez nous aider, le service client a essayé nous aidez mais nous encore plus enfoncé dans ce problème.",10:51:34,179,2,Service client injoignable,90.0,False,Négatif
400,Celio_24,Celio24,2025-01-19 19:01:02+00:00,@ENGIEpartFR bonjour comment savoir si notre contrat va changer de tarif au 1er février ?,19:01:02,89,0,Problèmes de facturation,90.0,True,Négatif
401,pinkbabydolll,clem 🎀 (taylor’s version),2025-01-20 11:12:06+00:00,@ENGIEpartFR ENCORE VOUS VOULEZ AUGMENTER MES MENSUALITÉS DE 40€ PAR MOIS ? mais ça va pas la tête je suis censée trouver où cet argent ? 100€ d’électricité par mois?! entre ça et le navigo vous voulez ma mort jsp,11:12:06,213,2,Problèmes de facturation,90.0,True,Négatif
402,NetParodies,netparodies,2025-01-21 09:14:55+00:00,"Bonjour @ENGIEpartFR élu meilleur service client du monde, \ncela fait 2 mois au lieu des 8-10 jours annoncés que j'attends réparation du préjudice subi quand vous avez par erreur inversé 2 points de livraison d'électricité.\nMon entreprise s'est retrouvée avec 6 kvA au lieu des 18",09:14:55,282,4,Service client injoignable,90.0,False,Négatif
403,Aline_scrap,Aline S.,2025-01-21 10:13:24+00:00,"Mon conseil du jour : n'allez pas chez #engiehomeservice du groupe @ENGIEgroup ils sont injoignables, incompétents et ils n'en ont rien à faire que vous soyez 7 jours sans chauffage ni eau chaude.",10:13:24,196,2,Service client injoignable,90.0,False,Négatif
404,YNG969,🇵🇸,2025-01-22 14:18:32+00:00,@ENGIEpartFR Bonjour possible de venir en DM? svp,14:18:32,49,0,Problèmes de facturation,90.0,True,Négatif
405,christophedemo1,Christophe Demoulin,2025-01-24 06:00:00+00:00,"#marredesfautes @ENGIEpartFR @ENGIEgroup \nIl faut réviser la conjugaison.\nIl/elle transmet.\nCe S est affreux, comme si le verbe avait pris la marque du pluriel après ""les"". https://t.co/1QDho05nCO",06:00:00,199,0,Problèmes de facturation,90.0,True,Négatif
406,folie_douce007,Folie Douce 🇫🇷,2025-01-24 11:26:32+00:00,"Déménager, vouloir anticiper de résilier son abonnement énergétique et avoir comme seule réponse: ""Merci de choisir une date de résiliation plus proche""...Non mais franchement parfois un rien peut être énervant, merci @ENGIEpartFR 👏\nLa pub, c'est gratuit, ne me remerciez pas 😉",11:26:32,278,2,Problèmes de facturation,90.0,True,Négatif
407,Tartine__aubrie,Tartine au Brie ( 👷🏻‍♀️ Briecollage 🔨),2025-01-24 19:34:01+00:00,"Hello @ENGIEgroup normal que vos agents doublent à un feu ROUGE, en le cramant et en ne respectant même pas la limite de vitesse ??",19:34:01,131,1,Problèmes de facturation,90.0,True,Négatif
408,bot_russe,🇫🇷Le chat heureux 🇮🇱🇫🇷 🤔🤪🤪,2025-01-25 13:48:30+00:00,"Dites @ENGIEgroup  c’est normal de faire pression sur les personnes âgées pour les forcer à signer un contrat chez vous ? Votre démarcheur à domicile , MR Maffaf Zoher numéro ACQ 00059677 se permet de hausser le ton pour forcer une personne vulnérable à signer, c’est une pratique normal ? une plainte va être déposé !!",13:48:30,319,0,Problèmes de facturation,90.0,True,Négatif
409,l7ob7or,votre cuisto pref 🍜,2025-01-25 17:16:12+00:00,L’objectif c’est qu’on retourne se chauffer à la bougie ou c’est comment ? @ENGIEpartFR @EDFetMoi faut pas hésiter à me démarcher,17:16:12,129,1,Pannes et urgences,100.0,True,Négatif
410,NoemieMont50349,Noemie Montagne,2025-01-28 08:48:46+00:00,😱[ Énergie]15 536 euros de régule + 11000 déjà payés par prélèvement mensuel = 1852 euros d’électricité par mois !! Impossible !!! À qui dois je faire appel après le médiateur qui stipule qu’il y a eu litige entre @ENGIEgroup @ENGIEpartFR et @enedis_clients @enedis https://t.co/H5Q4tMBR29,08:48:46,289,1,Service client injoignable,90.0,False,Négatif
411,valeriegomichon,Valérie Gomichon,2025-01-28 09:12:31+00:00,@ENGIEpartFR 68€ que vous me devez depuis début octobre on en parle? @courbet_julien il serait temps de vous pencher sur cette société !,09:12:31,136,1,Problèmes de facturation,90.0,True,Négatif
412,MaudKautzmann,Maîtresse Maud,2025-01-30 07:08:39+00:00,"Mais je n'ai PAS déménagé @ENGIEpartFR @ENGIEgroup. Vous avez ouvert une ligne en mon nom avec une nouveau contrat.... Fermez moi ça! Et engagez des gens compétents! Vos ""conseillers"" ne comprennent rien. \n#engie https://t.co/Yt1Na0YpmX",07:08:39,237,2,Problèmes avec l’application,80.0,False,Négatif
413,thepatriots67,Halil,2025-01-30 21:53:15+00:00,"@ENGIEgroup @EmmanuelMacron #Gaz monsieur le président de la république, j'ai reçu cette facture de gaz pour deux mois n'est ce pas exagérer ? Aidez moi merci d'avance. https://t.co/wtzOYm7jIi",21:53:15,192,2,Problèmes de facturation,90.0,True,Négatif
414,larocheben,benoit laroche,2025-01-31 19:10:27+00:00,@ENGIEpartFR @MARIEPO22517791 @OuestFrance NE PAS s abonner chez ENGIE !! Aucun respect du client . Ils me réclament une facture de 5000€ génère  par erreur et infondé . Plus de 50 appels ils reconnaissent l erreur mais envoient les huissiers . Service client ZÉRO,19:10:27,264,3,Service client injoignable,90.0,False,Négatif
415,Mathild_e,mathi,2025-02-03 19:36:45+00:00,"@ENGIEpartFR ma mère se retrouve avec une facture de 17 885 € (oui oui) de gaz pour le mois de janvier alors qu'elle est aux alentours de 200 euros normalement. Au standard on lui répond juste ""c'est votre conso madame"", il n'y a pas un problème ???",19:36:45,249,3,Problèmes avec l’application,80.0,False,Négatif
416,pink_adder,Edmund 💉💉💉💉💉💉💉💉💉💉∞,2025-02-04 01:37:26+00:00,"@ENGIEpartFR Bonjour, où sont planqués vos tarifs ? 10 minutes que je cherche partout sur votre bordel de site, les prix sont introuvables !\nChez tous les fournisseurs d'énergie les prix sont +/- cachés, mais vous gagnez la palme de la meilleure cachette, d'habitude je trouve !",01:37:26,279,0,Problèmes de facturation,90.0,True,Négatif
417,John_S0502,El Carot,2025-02-04 15:40:33+00:00,"Au revoir @ENGIEgroup, bonjour @TotalEnergies \n\nLa prochaine fois, ne passez pas ma facture de 51€ a 232€ d'un mois a l'autre sans même prévenir 😘 bande de voleur @ENGIEgroup",15:40:33,176,2,Problèmes de facturation,90.0,True,Négatif
418,ULRICH63651188,zerocool73🇨🇵🇺🇦🇪🇺,2025-02-10 16:52:17+00:00,@ENGIEpartFR en attente de ma remise de 100e depuis novembre et aucune réaction d’engie après 5 appels !,16:52:17,104,1,Problèmes de facturation,90.0,True,Négatif
419,mamancruz_,huète,2025-02-12 20:54:36+00:00,Une semaine que j’ai plus d’eau chaude à cause des incapables  @ENGIEpartFR  vraiment quel plaisir en plein hiver,20:54:36,113,0,Problèmes de facturation,90.0,True,Négatif
420,ForMuslim__,French Muslim ☪,2025-02-13 16:22:09+00:00,"@ENGIEgroup qui augmente de plus de 50€ les mensualités de prélèvement mensuel, malgré une consommation qui a drastiquement baissé !\n\n#MafiaOrganisée https://t.co/h4cScSMafA",16:22:09,175,0,Problèmes de facturation,90.0,True,Négatif
421,fishter_uk,Graeme Hilton,2025-02-13 22:14:26+00:00,@ENGIEpartFR Comment résilier un contrat (et supprimer le compteur) ? Il ne marche pas. Il n'y a pas de bouton à avancer. https://t.co/EHtqLOrSdd,22:14:26,145,1,Problèmes de facturation,90.0,True,Négatif
422,aa_rnaud,Arnaud - SLZ,2025-02-17 11:08:30+00:00,@ENGIEpartFR Je n'ai plus accès à Ma conso quotidienne d'électricité depuis le 04/12/2024... ça devient long.,11:08:30,109,1,Problèmes de facturation,90.0,True,Négatif
423,MetrakOfficial,Metrak,2025-02-19 08:47:09+00:00,"@ENGIEpartFR vous avez peter un câble ? Tu chauffe à 18 degré, tu consomme jamais et tu paye 500 balles, vous nous prenez vraiment pour des cons ? #engie https://t.co/t4Re3SuuEx",08:47:09,177,0,Problèmes de facturation,90.0,True,Négatif
424,MariieDn,Anti Chipies🧨 🇯🇲,2025-02-19 10:58:29+00:00,Facture prévisionnel d’électricité quasi 500€ de regul alors que en journée je suis pas là les chauffage sont pas allumés ? @ENGIEpartFR ça va dans vos têtes ????,10:58:29,162,1,Problèmes de facturation,90.0,True,Négatif
425,JuPornet,Julien PORNET,2025-02-21 13:23:46+00:00,"@enedis_clients je ne peux pas associer mon PDL à mon espace client car le support m’indique que mon compte est en doublon… depuis plusieurs mois…et du coup, je n’ai plus ma console instantanée dans mon espace @ENGIEgroup\n\nComment faire avancer le sujet svp ?",13:23:46,261,3,Service client injoignable,90.0,False,Négatif
426,MaxTheMenace2,MaxTheMenace,2025-02-23 05:57:12+00:00,"Tu entend que le prix de la facture electrique va diminuer de 15%\n\nMais quand t'es chez @ENGIEgroup , la facture augmente de 16%\n\npour 300 kWh a 80€...ça passe a 310kWh a 95€\n\nN'allez pas chez Engie, même si ils demarchent des Fdp toquer a votre porte se faisant passer pour EDF",05:57:12,284,1,Problèmes de facturation,90.0,True,Négatif
